CPU Time (Before collecting metrics) 35
Accumulated time at depth 3549 0s
Accumulated time at depth 3550 0s
Accumulated time at depth 3551 0s
Accumulated time at depth 3552 0s
Accumulated time at depth 3553 0s
Accumulated time at depth 3554 0s
Accumulated time at depth 3555 0s
Accumulated time at depth 3556 0s
Accumulated time at depth 3557 0s
Accumulated time at depth 3558 0s
Accumulated time at depth 3559 0s
Accumulated time at depth 3560 0s
Accumulated time at depth 3561 0s
Accumulated time at depth 3562 0s
Accumulated time at depth 3563 0s
Accumulated time at depth 3564 0s
Accumulated time at depth 3565 0s
Accumulated time at depth 3566 0s
Accumulated time at depth 3567 0s
Accumulated time at depth 3568 0s
Accumulated time at depth 3569 0s
Accumulated time at depth 3570 0s
Accumulated time at depth 3571 0s
Accumulated time at depth 3572 0s
Accumulated time at depth 3573 0s
Accumulated time at depth 3574 0s
Accumulated time at depth 3575 0s
Accumulated time at depth 3576 0s
Accumulated time at depth 3577 0s
Accumulated time at depth 3578 0s
Accumulated time at depth 3579 0s
Accumulated time at depth 3580 0s
Accumulated time at depth 3581 0s
Accumulated time at depth 3582 0s
Accumulated time at depth 3583 0s
Accumulated time at depth 3584 0s
Accumulated time at depth 3585 0s
Accumulated time at depth 3586 0s
Accumulated time at depth 3587 0s
Accumulated time at depth 3588 0s
Accumulated time at depth 3589 0s
Accumulated time at depth 3590 0s
Accumulated time at depth 3591 0s
Accumulated time at depth 3592 0s
Accumulated time at depth 3593 0s
Accumulated time at depth 3594 0s
Accumulated time at depth 3595 0s
Accumulated time at depth 3596 0s
Accumulated time at depth 3597 0s
Accumulated time at depth 3598 0s
Accumulated time at depth 3599 0s
Accumulated time at depth 3600 0s
Accumulated time at depth 3601 0s
Accumulated time at depth 3602 0s
Accumulated time at depth 3603 0s
Accumulated time at depth 3604 0s
Accumulated time at depth 3605 0s
Accumulated time at depth 3606 0s
Accumulated time at depth 3607 0s
Accumulated time at depth 3608 0s
Accumulated time at depth 3609 0s
Accumulated time at depth 3610 0s
Accumulated time at depth 3611 0s
Accumulated time at depth 3612 0s
Accumulated time at depth 3613 0s
Accumulated time at depth 3614 0s
Accumulated time at depth 3615 0s
Accumulated time at depth 3616 0s
Accumulated time at depth 3617 0s
Accumulated time at depth 3618 0s
Accumulated time at depth 3619 0s
Accumulated time at depth 3620 0s
Accumulated time at depth 3621 0s
Accumulated time at depth 3622 0s
Accumulated time at depth 3623 0s
Accumulated time at depth 3624 0s
Accumulated time at depth 3625 0s
Accumulated time at depth 3626 0s
Accumulated time at depth 3627 0s
Accumulated time at depth 3628 0s
Accumulated time at depth 3629 0s
Accumulated time at depth 3630 0s
Accumulated time at depth 3631 0s
Accumulated time at depth 3632 0s
Accumulated time at depth 3633 0s
Accumulated time at depth 3634 0s
Accumulated time at depth 3635 0s
Accumulated time at depth 3636 0s
Accumulated time at depth 3637 0s
Accumulated time at depth 3638 0s
Accumulated time at depth 3639 0s
Accumulated time at depth 3640 0s
Accumulated time at depth 3641 0s
Accumulated time at depth 3642 0s
Accumulated time at depth 3643 0s
Accumulated time at depth 3644 0s
Accumulated time at depth 3645 0s
Accumulated time at depth 3646 0s
Accumulated time at depth 3647 0s
Accumulated time at depth 3648 0s
Accumulated time at depth 3649 0s
Accumulated time at depth 3650 0s
Accumulated time at depth 3651 0s
Accumulated time at depth 3652 0s
Accumulated time at depth 3653 0s
Accumulated time at depth 3654 0s
Accumulated time at depth 3655 0s
Accumulated time at depth 3656 0s
Accumulated time at depth 3657 0s
Accumulated time at depth 3658 0s
Accumulated time at depth 3659 0s
Accumulated time at depth 3660 0s
Accumulated time at depth 3661 0s
Accumulated time at depth 3662 0s
Accumulated time at depth 3663 0s
Accumulated time at depth 3664 0s
Accumulated time at depth 3665 0s
Accumulated time at depth 3666 0s
Accumulated time at depth 3667 0s
Accumulated time at depth 3668 0s
Accumulated time at depth 3669 0s
Accumulated time at depth 3670 0s
Accumulated time at depth 3671 0s
Accumulated time at depth 3672 0s
Accumulated time at depth 3673 0s
Accumulated time at depth 3674 0s
Accumulated time at depth 3675 0s
Accumulated time at depth 3676 0s
Accumulated time at depth 3677 0s
Accumulated time at depth 3678 0s
Accumulated time at depth 3679 0s
Accumulated time at depth 3680 0s
Accumulated time at depth 3681 0s
Accumulated time at depth 3682 0s
Accumulated time at depth 3683 0s
Accumulated time at depth 3684 0s
Accumulated time at depth 3685 0s
Accumulated time at depth 3686 0s
Accumulated time at depth 3687 0s
Accumulated time at depth 3688 0s
Accumulated time at depth 3689 0s
Accumulated time at depth 3690 0s
Accumulated time at depth 3691 0s
Accumulated time at depth 3692 0s
Accumulated time at depth 3693 0s
Accumulated time at depth 3694 0s
Accumulated time at depth 3695 0s
Accumulated time at depth 3696 0s
Accumulated time at depth 3697 0s
Accumulated time at depth 3698 0s
Accumulated time at depth 3699 0s
Accumulated time at depth 3700 0s
Accumulated time at depth 3701 0s
Accumulated time at depth 3702 0s
Accumulated time at depth 3703 0s
Accumulated time at depth 3704 0s
Accumulated time at depth 3705 0s
Accumulated time at depth 3706 0s
Accumulated time at depth 3707 0s
Accumulated time at depth 3708 0s
Accumulated time at depth 3709 0s
Accumulated time at depth 3710 0s
Accumulated time at depth 3711 0s
Accumulated time at depth 3712 0s
Accumulated time at depth 3713 0s
Accumulated time at depth 3714 0s
Accumulated time at depth 3715 0s
Accumulated time at depth 3716 0s
Accumulated time at depth 3717 0s
Accumulated time at depth 3718 0s
Accumulated time at depth 3719 0s
Accumulated time at depth 3720 0s
Accumulated time at depth 3721 0s
Accumulated time at depth 3722 0s
Accumulated time at depth 3723 0s
Accumulated time at depth 3724 0s
Accumulated time at depth 3725 0s
Accumulated time at depth 3726 0s
Accumulated time at depth 3727 0s
Accumulated time at depth 3728 0s
Accumulated time at depth 3729 0s
Accumulated time at depth 3730 0s
Accumulated time at depth 3731 0s
Accumulated time at depth 3732 0s
Accumulated time at depth 3733 0s
Accumulated time at depth 3734 0s
Accumulated time at depth 3735 0s
Accumulated time at depth 3736 0s
Accumulated time at depth 3737 0s
Accumulated time at depth 3738 0s
Accumulated time at depth 3739 0s
Accumulated time at depth 3740 0s
Accumulated time at depth 3741 0s
Accumulated time at depth 3742 0s
Accumulated time at depth 3743 0s
Accumulated time at depth 3744 0s
Accumulated time at depth 3745 0s
Accumulated time at depth 3746 0s
Accumulated time at depth 3747 0s
Accumulated time at depth 3748 0s
Accumulated time at depth 3749 0s
Accumulated time at depth 3750 0s
Accumulated time at depth 3751 0s
Accumulated time at depth 3752 0s
Accumulated time at depth 3753 0s
Accumulated time at depth 3754 0s
Accumulated time at depth 3755 0s
Accumulated time at depth 3756 0s
Accumulated time at depth 3757 0s
Accumulated time at depth 3758 0s
Accumulated time at depth 3759 0s
Accumulated time at depth 3760 0s
Accumulated time at depth 3761 0s
Accumulated time at depth 3762 0s
Accumulated time at depth 3763 0s
Accumulated time at depth 3764 0s
Accumulated time at depth 3765 0s
Accumulated time at depth 3766 0s
Accumulated time at depth 3767 0s
Accumulated time at depth 3768 0s
Accumulated time at depth 3769 0s
Accumulated time at depth 3770 0s
Accumulated time at depth 3771 0s
Accumulated time at depth 3772 0s
Accumulated time at depth 3773 0s
Accumulated time at depth 3774 0s
Accumulated time at depth 3775 0s
Accumulated time at depth 3776 0s
Accumulated time at depth 3777 0s
Accumulated time at depth 3778 0s
Accumulated time at depth 3779 0s
Accumulated time at depth 3780 0s
Accumulated time at depth 3781 0s
Accumulated time at depth 3782 0s
Accumulated time at depth 3783 0s
Accumulated time at depth 3784 0s
Accumulated time at depth 3785 0s
Accumulated time at depth 3786 0s
Accumulated time at depth 3787 0s
Accumulated time at depth 3788 0s
Accumulated time at depth 3789 0s
Accumulated time at depth 3790 0s
Accumulated time at depth 3791 0s
Accumulated time at depth 3792 0s
Accumulated time at depth 3793 0s
Accumulated time at depth 3794 0s
Accumulated time at depth 3795 0s
Accumulated time at depth 3796 0s
Accumulated time at depth 3797 0s
Accumulated time at depth 3798 0s
Accumulated time at depth 3799 0s
Accumulated time at depth 3800 0s
Accumulated time at depth 3801 0s
Accumulated time at depth 3802 0s
Accumulated time at depth 3803 0s
Accumulated time at depth 3804 0s
Accumulated time at depth 3805 0s
Accumulated time at depth 3806 0s
Accumulated time at depth 3807 0s
Accumulated time at depth 3808 0s
Accumulated time at depth 3809 0s
Accumulated time at depth 3810 0s
Accumulated time at depth 3811 0s
Accumulated time at depth 3812 0s
Accumulated time at depth 3813 0s
Accumulated time at depth 3814 0s
Accumulated time at depth 3815 0s
Accumulated time at depth 3816 0s
Accumulated time at depth 3817 0s
Accumulated time at depth 3818 0s
Accumulated time at depth 3819 0s
Accumulated time at depth 3820 0s
Accumulated time at depth 3821 0s
Accumulated time at depth 3822 0s
Accumulated time at depth 3823 0s
Accumulated time at depth 3824 0s
Accumulated time at depth 3825 0s
Accumulated time at depth 3826 0s
Accumulated time at depth 3827 0s
Accumulated time at depth 3828 0s
Accumulated time at depth 3829 0s
Accumulated time at depth 3830 0s
Accumulated time at depth 3831 0s
Accumulated time at depth 3832 0s
Accumulated time at depth 3833 0s
Accumulated time at depth 3834 0s
Accumulated time at depth 3835 0s
Accumulated time at depth 3836 0s
Accumulated time at depth 3837 0s
Accumulated time at depth 3838 0s
Accumulated time at depth 3839 0s
Accumulated time at depth 3840 0s
Accumulated time at depth 3841 0s
Accumulated time at depth 3842 0s
Accumulated time at depth 3843 0s
Accumulated time at depth 3844 0s
Accumulated time at depth 3845 0s
Accumulated time at depth 3846 0s
Accumulated time at depth 3847 0s
Accumulated time at depth 3848 0s
Accumulated time at depth 3849 0s
Accumulated time at depth 3850 0s
Accumulated time at depth 3851 0s
Accumulated time at depth 3852 0s
Accumulated time at depth 3853 0s
Accumulated time at depth 3854 0s
Accumulated time at depth 3855 0s
Accumulated time at depth 3856 0s
Accumulated time at depth 3857 0s
Accumulated time at depth 3858 0s
Accumulated time at depth 3859 0s
Accumulated time at depth 3860 0s
Accumulated time at depth 3861 0s
Accumulated time at depth 3862 0s
Accumulated time at depth 3863 0s
Accumulated time at depth 3864 0s
Accumulated time at depth 3865 0s
Accumulated time at depth 3866 0s
Accumulated time at depth 3867 0s
Accumulated time at depth 3868 0s
Accumulated time at depth 3869 0s
Accumulated time at depth 3870 0s
Accumulated time at depth 3871 0s
Accumulated time at depth 3872 0s
Accumulated time at depth 3873 0s
Accumulated time at depth 3874 0s
Accumulated time at depth 3875 0s
Accumulated time at depth 3876 0s
Accumulated time at depth 3877 0s
Accumulated time at depth 3878 0s
Accumulated time at depth 3879 0s
Accumulated time at depth 3880 0s
Accumulated time at depth 3881 0s
Accumulated time at depth 3882 0s
Accumulated time at depth 3883 0s
Accumulated time at depth 3884 0s
Accumulated time at depth 3885 0s
Accumulated time at depth 3886 0s
Accumulated time at depth 3887 0s
Accumulated time at depth 3888 0s
Accumulated time at depth 3889 0s
Accumulated time at depth 3890 0s
Accumulated time at depth 3891 0s
Accumulated time at depth 3892 0s
Accumulated time at depth 3893 0s
Accumulated time at depth 3894 0s
Accumulated time at depth 3895 0s
Accumulated time at depth 3896 0s
Accumulated time at depth 3897 0s
Accumulated time at depth 3898 0s
Accumulated time at depth 3899 0s
Accumulated time at depth 3900 0s
Accumulated time at depth 3901 0s
Accumulated time at depth 3902 0s
Accumulated time at depth 3903 0s
Accumulated time at depth 3904 0s
Accumulated time at depth 3905 0s
Accumulated time at depth 3906 0s
Accumulated time at depth 3907 0s
Accumulated time at depth 3908 0s
Accumulated time at depth 3909 0s
Accumulated time at depth 3910 0s
Accumulated time at depth 3911 0s
Accumulated time at depth 3912 0s
Accumulated time at depth 3913 0s
Accumulated time at depth 3914 0s
Accumulated time at depth 3915 0s
Accumulated time at depth 3916 0s
Accumulated time at depth 3917 0s
Accumulated time at depth 3918 0s
Accumulated time at depth 3919 0s
Accumulated time at depth 3920 0s
Accumulated time at depth 3921 0s
Accumulated time at depth 3922 0s
Accumulated time at depth 3923 0s
Accumulated time at depth 3924 0s
Accumulated time at depth 3925 0s
Accumulated time at depth 3926 0s
Accumulated time at depth 3927 0s
Accumulated time at depth 3928 0s
Accumulated time at depth 3929 0s
Accumulated time at depth 3930 0s
Accumulated time at depth 3931 0s
Accumulated time at depth 3932 0s
Accumulated time at depth 3933 0s
Accumulated time at depth 3934 0s
Accumulated time at depth 3935 0s
Accumulated time at depth 3936 0s
Accumulated time at depth 3937 0s
Accumulated time at depth 3938 0s
Accumulated time at depth 3939 0s
Accumulated time at depth 3940 0s
Accumulated time at depth 3941 0s
Accumulated time at depth 3942 0s
Accumulated time at depth 3943 0s
Accumulated time at depth 3944 0s
Accumulated time at depth 3945 0s
Accumulated time at depth 3946 0s
Accumulated time at depth 3947 0s
Accumulated time at depth 3948 0s
Accumulated time at depth 3949 0s
Accumulated time at depth 3950 0s
Accumulated time at depth 3951 0s
Accumulated time at depth 3952 0s
Accumulated time at depth 3953 0s
Accumulated time at depth 3954 0s
Accumulated time at depth 3955 0s
Accumulated time at depth 3956 0s
Accumulated time at depth 3957 0s
Accumulated time at depth 3958 0s
Accumulated time at depth 3959 0s
Accumulated time at depth 3960 0s
Accumulated time at depth 3961 0s
Accumulated time at depth 3962 0s
Accumulated time at depth 3963 0s
Accumulated time at depth 3964 0s
Accumulated time at depth 3965 0s
Accumulated time at depth 3966 0s
Accumulated time at depth 3967 0s
Accumulated time at depth 3968 0s
Accumulated time at depth 3969 0s
Accumulated time at depth 3970 0s
Accumulated time at depth 3971 0s
Accumulated time at depth 3972 0s
Accumulated time at depth 3973 0s
Accumulated time at depth 3974 0s
Accumulated time at depth 3975 0s
Accumulated time at depth 3976 0s
Accumulated time at depth 3977 0s
Accumulated time at depth 3978 0s
Accumulated time at depth 3979 0s
Accumulated time at depth 3980 0s
Accumulated time at depth 3981 0s
Accumulated time at depth 3982 0s
Accumulated time at depth 3983 0s
Accumulated time at depth 3984 0s
Accumulated time at depth 3985 0s
Accumulated time at depth 3986 0s
Accumulated time at depth 3987 0s
Accumulated time at depth 3988 0s
Accumulated time at depth 3989 0s
Accumulated time at depth 3990 0s
Accumulated time at depth 3991 0s
Accumulated time at depth 3992 0s
Accumulated time at depth 3993 0s
Accumulated time at depth 3994 0s
Accumulated time at depth 3995 0s
Accumulated time at depth 3996 0s
Accumulated time at depth 3997 0s
Accumulated time at depth 3998 0s
Accumulated time at depth 3999 0s
Accumulated time at depth 4000 0s
Accumulated time at depth 4001 0s
Accumulated time at depth 4002 0s
Accumulated time at depth 4003 0s
Accumulated time at depth 4004 0s
Accumulated time at depth 4005 0s
Accumulated time at depth 4006 0s
Accumulated time at depth 4007 0s
Accumulated time at depth 4008 0s
Accumulated time at depth 4009 0s
Accumulated time at depth 4010 0s
Accumulated time at depth 4011 0s
Accumulated time at depth 4012 0s
Accumulated time at depth 4013 0s
Accumulated time at depth 4014 0s
Accumulated time at depth 4015 0s
Accumulated time at depth 4016 0s
Accumulated time at depth 4017 0s
Accumulated time at depth 4018 0s
Accumulated time at depth 4019 0s
Accumulated time at depth 4020 0s
Accumulated time at depth 4021 0s
Accumulated time at depth 4022 0s
Accumulated time at depth 4023 0s
Accumulated time at depth 4024 0s
Accumulated time at depth 4025 0s
Accumulated time at depth 4026 0s
Accumulated time at depth 4027 0s
Accumulated time at depth 4028 0s
Accumulated time at depth 4029 0s
Accumulated time at depth 4030 0s
Accumulated time at depth 4031 0s
Accumulated time at depth 4032 0s
Accumulated time at depth 4033 0s
Accumulated time at depth 4034 0s
Accumulated time at depth 4035 0s
Accumulated time at depth 4036 0s
Accumulated time at depth 4037 0s
Accumulated time at depth 4038 0s
Accumulated time at depth 4039 0s
Accumulated time at depth 4040 0s
Accumulated time at depth 4041 0s
Accumulated time at depth 4042 0s
Accumulated time at depth 4043 0s
Accumulated time at depth 4044 0s
Accumulated time at depth 4045 0s
Accumulated time at depth 4046 0s
Accumulated time at depth 4047 0s
Accumulated time at depth 4048 0s
Accumulated time at depth 4049 0s
Accumulated time at depth 4050 0s
Accumulated time at depth 4051 0s
Accumulated time at depth 4052 0s
Accumulated time at depth 4053 0s
Accumulated time at depth 4054 0s
Accumulated time at depth 4055 0s
Accumulated time at depth 4056 0s
Accumulated time at depth 4057 0s
Accumulated time at depth 4058 0s
Accumulated time at depth 4059 0s
Accumulated time at depth 4060 0s
Accumulated time at depth 4061 0s
Accumulated time at depth 4062 0s
Accumulated time at depth 4063 0s
Accumulated time at depth 4064 0s
Accumulated time at depth 4065 0s
Accumulated time at depth 4066 0s
Accumulated time at depth 4067 0s
Accumulated time at depth 4068 0s
Accumulated time at depth 4069 0s
Accumulated time at depth 4070 0s
Accumulated time at depth 4071 0s
Accumulated time at depth 4072 0s
Accumulated time at depth 4073 0s
Accumulated time at depth 4074 0s
Accumulated time at depth 4075 0s
Accumulated time at depth 4076 0s
Accumulated time at depth 4077 0s
Accumulated time at depth 4078 0s
Accumulated time at depth 4079 0s
Accumulated time at depth 4080 0s
Accumulated time at depth 4081 0s
Accumulated time at depth 4082 0s
Accumulated time at depth 4083 0s
Accumulated time at depth 4084 0s
Accumulated time at depth 4085 0s
Accumulated time at depth 4086 0s
Accumulated time at depth 4087 0s
Accumulated time at depth 4088 0s
Accumulated time at depth 4089 0s
Accumulated time at depth 4090 0s
Accumulated time at depth 4091 0s
Accumulated time at depth 4092 0s
Accumulated time at depth 4093 0s
Accumulated time at depth 4094 0s
Accumulated time at depth 4095 0s
Accumulated time at depth 4096 0s
Accumulated time at depth 4097 0s
Accumulated time at depth 4098 0s
Accumulated time at depth 4099 0s
Accumulated time at depth 4100 0s
Accumulated time at depth 4101 0s
Accumulated time at depth 4102 0s
Accumulated time at depth 4103 0s
Accumulated time at depth 4104 0s
Accumulated time at depth 4105 0s
Accumulated time at depth 4106 0s
Accumulated time at depth 4107 0s
Accumulated time at depth 4108 0s
Accumulated time at depth 4109 0s
Accumulated time at depth 4110 0s
Accumulated time at depth 4111 0s
Accumulated time at depth 4112 0s
Accumulated time at depth 4113 0s
Accumulated time at depth 4114 0s
Accumulated time at depth 4115 0s
Accumulated time at depth 4116 0s
Accumulated time at depth 4117 0s
Accumulated time at depth 4118 0s
Accumulated time at depth 4119 0s
Accumulated time at depth 4120 0s
Accumulated time at depth 4121 0s
Accumulated time at depth 4122 0s
Accumulated time at depth 4123 0s
Accumulated time at depth 4124 0s
Accumulated time at depth 4125 0s
Accumulated time at depth 4126 0s
Accumulated time at depth 4127 0s
Accumulated time at depth 4128 0s
Accumulated time at depth 4129 0s
Accumulated time at depth 4130 0s
Accumulated time at depth 4131 0s
Accumulated time at depth 4132 0s
Accumulated time at depth 4133 0s
Accumulated time at depth 4134 0s
Accumulated time at depth 4135 0s
Accumulated time at depth 4136 0s
Accumulated time at depth 4137 0s
Accumulated time at depth 4138 0s
Accumulated time at depth 4139 0s
Accumulated time at depth 4140 0s
Accumulated time at depth 4141 0s
Accumulated time at depth 4142 0s
Accumulated time at depth 4143 0s
Accumulated time at depth 4144 0s
Accumulated time at depth 4145 0s
Accumulated time at depth 4146 0s
Accumulated time at depth 4147 0s
Accumulated time at depth 4148 0s
Accumulated time at depth 4149 0s
Accumulated time at depth 4150 0s
Accumulated time at depth 4151 0s
Accumulated time at depth 4152 0s
Accumulated time at depth 4153 0s
Accumulated time at depth 4154 0s
Accumulated time at depth 4155 0s
Accumulated time at depth 4156 0s
Accumulated time at depth 4157 0s
Accumulated time at depth 4158 0s
Accumulated time at depth 4159 0s
Accumulated time at depth 4160 0s
Accumulated time at depth 4161 0s
Accumulated time at depth 4162 0s
Accumulated time at depth 4163 0s
Accumulated time at depth 4164 0s
Accumulated time at depth 4165 0s
Accumulated time at depth 4166 0s
Accumulated time at depth 4167 0s
Accumulated time at depth 4168 0s
Accumulated time at depth 4169 0s
Accumulated time at depth 4170 0s
Accumulated time at depth 4171 0s
Accumulated time at depth 4172 0s
Accumulated time at depth 4173 0s
Accumulated time at depth 4174 0s
Accumulated time at depth 4175 0s
Accumulated time at depth 4176 0s
Accumulated time at depth 4177 0s
Accumulated time at depth 4178 0s
Accumulated time at depth 4179 0s
Accumulated time at depth 4180 0s
Accumulated time at depth 4181 0s
Accumulated time at depth 4182 0s
Accumulated time at depth 4183 0s
Accumulated time at depth 4184 0s
Accumulated time at depth 4185 0s
Accumulated time at depth 4186 0s
Accumulated time at depth 4187 0s
Accumulated time at depth 4188 0s
Accumulated time at depth 4189 0s
Accumulated time at depth 4190 0s
Accumulated time at depth 4191 0s
Accumulated time at depth 4192 0s
Accumulated time at depth 4193 0s
Accumulated time at depth 4194 0s
Accumulated time at depth 4195 0s
Accumulated time at depth 4196 0s
Accumulated time at depth 4197 0s
Accumulated time at depth 4198 0s
Accumulated time at depth 4199 0s
Accumulated time at depth 4200 0s
Accumulated time at depth 4201 0s
Accumulated time at depth 4202 0s
Accumulated time at depth 4203 0s
Accumulated time at depth 4204 0s
Accumulated time at depth 4205 0s
Accumulated time at depth 4206 0s
Accumulated time at depth 4207 0s
Accumulated time at depth 4208 0s
Accumulated time at depth 4209 0s
Accumulated time at depth 4210 0s
Accumulated time at depth 4211 0s
Accumulated time at depth 4212 0s
Accumulated time at depth 4213 0s
Accumulated time at depth 4214 0s
Accumulated time at depth 4215 0s
Accumulated time at depth 4216 0s
Accumulated time at depth 4217 0s
Accumulated time at depth 4218 0s
Accumulated time at depth 4219 0s
Accumulated time at depth 4220 0s
Accumulated time at depth 4221 0s
Accumulated time at depth 4222 0s
Accumulated time at depth 4223 0s
Accumulated time at depth 4224 0s
Accumulated time at depth 4225 0s
Accumulated time at depth 4226 0s
Accumulated time at depth 4227 0s
Accumulated time at depth 4228 0s
Accumulated time at depth 4229 0s
Accumulated time at depth 4230 0s
Accumulated time at depth 4231 0s
Accumulated time at depth 4232 0s
Accumulated time at depth 4233 0s
Accumulated time at depth 4234 0s
Accumulated time at depth 4235 0s
Accumulated time at depth 4236 0s
Accumulated time at depth 4237 0s
Accumulated time at depth 4238 0s
Accumulated time at depth 4239 0s
Accumulated time at depth 4240 0s
Accumulated time at depth 4241 0s
Accumulated time at depth 4242 0s
Accumulated time at depth 4243 0s
Accumulated time at depth 4244 0s
Accumulated time at depth 4245 0s
Accumulated time at depth 4246 0s
Accumulated time at depth 4247 0s
Accumulated time at depth 4248 0s
Accumulated time at depth 4249 0s
Accumulated time at depth 4250 0s
Accumulated time at depth 4251 0s
Accumulated time at depth 4252 0s
Accumulated time at depth 4253 0s
Accumulated time at depth 4254 0s
Accumulated time at depth 4255 0s
Accumulated time at depth 4256 0s
Accumulated time at depth 4257 0s
Accumulated time at depth 4258 0s
Accumulated time at depth 4259 0s
Accumulated time at depth 4260 0s
Accumulated time at depth 4261 0s
Accumulated time at depth 4262 0s
Accumulated time at depth 4263 0s
Accumulated time at depth 4264 0s
Accumulated time at depth 4265 0s
Accumulated time at depth 4266 0s
Accumulated time at depth 4267 0s
Accumulated time at depth 4268 0s
Accumulated time at depth 4269 0s
Accumulated time at depth 4270 0s
Accumulated time at depth 4271 0s
Accumulated time at depth 4272 0s
Accumulated time at depth 4273 0s
Accumulated time at depth 4274 0s
Accumulated time at depth 4275 0s
Accumulated time at depth 4276 0s
Accumulated time at depth 4277 0s
Accumulated time at depth 4278 0s
Accumulated time at depth 4279 0s
Accumulated time at depth 4280 0s
Accumulated time at depth 4281 0s
Accumulated time at depth 4282 0s
Accumulated time at depth 4283 0s
Accumulated time at depth 4284 0s
Accumulated time at depth 4285 0s
Accumulated time at depth 4286 0s
Accumulated time at depth 4287 0s
Accumulated time at depth 4288 0s
Accumulated time at depth 4289 0s
Accumulated time at depth 4290 0s
Accumulated time at depth 4291 0s
Accumulated time at depth 4292 0s
Accumulated time at depth 4293 0s
Accumulated time at depth 4294 0s
Accumulated time at depth 4295 0s
Accumulated time at depth 4296 0s
Accumulated time at depth 4297 0s
Accumulated time at depth 4298 0s
Accumulated time at depth 4299 0s
Accumulated time at depth 4300 0s
Accumulated time at depth 4301 0s
Accumulated time at depth 4302 0s
Accumulated time at depth 4303 0s
Accumulated time at depth 4304 0s
Accumulated time at depth 4305 0s
Accumulated time at depth 4306 0s
Accumulated time at depth 4307 0s
Accumulated time at depth 4308 0s
Accumulated time at depth 4309 0s
Accumulated time at depth 4310 0s
Accumulated time at depth 4311 0s
Accumulated time at depth 4312 0s
Accumulated time at depth 4313 0s
Accumulated time at depth 4314 0s
Accumulated time at depth 4315 0s
Accumulated time at depth 4316 0s
Accumulated time at depth 4317 0s
Accumulated time at depth 4318 0s
Accumulated time at depth 4319 0s
Accumulated time at depth 4320 0s
Accumulated time at depth 4321 0s
Accumulated time at depth 4322 0s
Accumulated time at depth 4323 0s
Accumulated time at depth 4324 0s
Accumulated time at depth 4325 0s
Accumulated time at depth 4326 0s
Accumulated time at depth 4327 0s
Accumulated time at depth 4328 0s
Accumulated time at depth 4329 0s
Accumulated time at depth 4330 0s
Accumulated time at depth 4331 0s
Accumulated time at depth 4332 0s
Accumulated time at depth 4333 0s
Accumulated time at depth 4334 0s
Accumulated time at depth 4335 0s
Accumulated time at depth 4336 0s
Accumulated time at depth 4337 0s
Accumulated time at depth 4338 0s
Accumulated time at depth 4339 0s
Accumulated time at depth 4340 0s
Accumulated time at depth 4341 0s
Accumulated time at depth 4342 0s
Accumulated time at depth 4343 0s
Accumulated time at depth 4344 0s
Accumulated time at depth 4345 0s
Accumulated time at depth 4346 0s
Accumulated time at depth 4347 0s
Accumulated time at depth 4348 0s
Accumulated time at depth 4349 0s
Accumulated time at depth 4350 0s
Accumulated time at depth 4351 0s
Accumulated time at depth 4352 0s
Accumulated time at depth 4353 0s
Accumulated time at depth 4354 0s
Accumulated time at depth 4355 0s
Accumulated time at depth 4356 0s
Accumulated time at depth 4357 0s
Accumulated time at depth 4358 0s
Accumulated time at depth 4359 0s
Accumulated time at depth 4360 0s
Accumulated time at depth 4361 0s
Accumulated time at depth 4362 0s
Accumulated time at depth 4363 0s
Accumulated time at depth 4364 0s
Accumulated time at depth 4365 0s
Accumulated time at depth 4366 0s
Accumulated time at depth 4367 0s
Accumulated time at depth 4368 0s
Accumulated time at depth 4369 0s
Accumulated time at depth 4370 0s
Accumulated time at depth 4371 0s
Accumulated time at depth 4372 0s
Accumulated time at depth 4373 0s
Accumulated time at depth 4374 0s
Accumulated time at depth 4375 0s
Accumulated time at depth 4376 0s
Accumulated time at depth 4377 0s
Accumulated time at depth 4378 0s
Accumulated time at depth 4379 0s
Accumulated time at depth 4380 0s
Accumulated time at depth 4381 0s
Accumulated time at depth 4382 0s
Accumulated time at depth 4383 0s
Accumulated time at depth 4384 0s
Accumulated time at depth 4385 0s
Accumulated time at depth 4386 0s
Accumulated time at depth 4387 0s
Accumulated time at depth 4388 0s
Accumulated time at depth 4389 0s
Accumulated time at depth 4390 0s
Accumulated time at depth 4391 0s
Accumulated time at depth 4392 0s
Accumulated time at depth 4393 0s
Accumulated time at depth 4394 0s
Accumulated time at depth 4395 0s
Accumulated time at depth 4396 0s
Accumulated time at depth 4397 0s
Accumulated time at depth 4398 0s
Accumulated time at depth 4399 0s
Accumulated time at depth 4400 0s
Accumulated time at depth 4401 0s
Accumulated time at depth 4402 0s
Accumulated time at depth 4403 0s
Accumulated time at depth 4404 0s
Accumulated time at depth 4405 0s
Accumulated time at depth 4406 0s
Accumulated time at depth 4407 0s
Accumulated time at depth 4408 0s
Accumulated time at depth 4409 0s
Accumulated time at depth 4410 0s
Accumulated time at depth 4411 0s
Accumulated time at depth 4412 0s
Accumulated time at depth 4413 0s
Accumulated time at depth 4414 0s
Accumulated time at depth 4415 0s
Accumulated time at depth 4416 0s
Accumulated time at depth 4417 0s
Accumulated time at depth 4418 0s
Accumulated time at depth 4419 0s
Accumulated time at depth 4420 0s
Accumulated time at depth 4421 0s
